dataset,folder,scenario_idx,track_id,start,end,intensity,PET,two/multi,vehicle_type,AV_included,key_agents,pre_int_i,post_int_i,pre_int_j,post_int_j,path_category,path_relation,turn_label,priority_label,original_data_file,original_scene_id,original_track_id
nuplan_train,train_vegas4,19119,4c6b53e73cf35e57;8367c3fe6b4b5380;dfd500e50d465454,147,160,1.039041759,2.072144139,multi,"['HV', 'HV', 'HV']",all_HV,8367c3fe6b4b5380;4c6b53e73cf35e57,50,2,50,50,MP,P-M,S-S,equal,2021.06.29.16.22.56_veh-14_00015_01628.db,1828894dd97f580e,4c6b53e73cf35e57;8367c3fe6b4b5380;dfd500e50d465454
nuplan_train,train_vegas4,19128,5cebf8e3d1be57cc;a58c2ff24a3e55ca,45,64,1.640150601,0,two,"['HV', 'HV']",all_HV,5cebf8e3d1be57cc;a58c2ff24a3e55ca,50,40,50,24,F,F,S-S,equal,2021.06.29.16.25.03_veh-38_03382_05211.db,8a1143165856577e,5cebf8e3d1be57cc;a58c2ff24a3e55ca
nuplan_train,train_vegas4,19128,0c96d16464615d5b;70cc76f2be905411,206,240,1.863572886,0,two,"['HV', 'HV']",all_HV,0c96d16464615d5b;70cc76f2be905411,43,41,50,11,F,F,L-L,equal,2021.06.29.16.25.03_veh-38_03382_05211.db,8a1143165856577e,0c96d16464615d5b;70cc76f2be905411
nuplan_train,train_vegas4,19153,32c0d138b48d52f9;6102c35abf2c5888,241,249,2.334412922,0,two,"['HV', 'HV']",all_HV,32c0d138b48d52f9;6102c35abf2c5888,6,47,50,37,F,F,S-S,equal,2021.06.29.16.25.03_veh-38_03382_05211.db,6d2b7fa495175d98,32c0d138b48d52f9;6102c35abf2c5888
nuplan_train,train_vegas4,19165,681ddb74f7075006;bf61b33101b35de6,287,293,1.322804043,0,two,"['HV', 'HV']",all_HV,bf61b33101b35de6;681ddb74f7075006,50,50,50,50,MP,P-M,S-S,equal,2021.06.29.16.25.03_veh-38_03382_05211.db,e29a896de8bd52d9,681ddb74f7075006;bf61b33101b35de6
nuplan_train,train_vegas4,19179,89c423b8e76c5d5e;fc5ed633c64b5434,144,195,0.690954365,1.225416291,two,"['HV', 'HV']",all_HV,fc5ed633c64b5434;89c423b8e76c5d5e,50,50,50,50,MP,P-P,S-S,89c423b8e76c5d5e,2021.06.29.16.25.03_veh-38_03382_05211.db,fa9c863829355c53,89c423b8e76c5d5e;fc5ed633c64b5434
nuplan_train,train_vegas4,19179,89c423b8e76c5d5e;ego,69,105,0.923288914,1.030412439,two,"['HV', 'AV']",AV,ego;89c423b8e76c5d5e,50,50,50,50,MP,P-P,S-S,89c423b8e76c5d5e,2021.06.29.16.25.03_veh-38_03382_05211.db,fa9c863829355c53,89c423b8e76c5d5e;ego
nuplan_train,train_vegas4,19182,090ea14ee3865d51;1df8e5ad451e5473,169,180,0.481676802,0,two,"['HV', 'HV']",all_HV,090ea14ee3865d51;1df8e5ad451e5473,50,20,50,16,MP,P-M,L-L,equal,2021.06.29.16.25.03_veh-38_03382_05211.db,3f8549dc49dd5324,090ea14ee3865d51;1df8e5ad451e5473
nuplan_train,train_vegas4,19183,044c71ce1d0e50f9;856c3c1f0e775909,272,307,1.218411359,0,two,"['HV', 'HV']",all_HV,856c3c1f0e775909;044c71ce1d0e50f9,50,50,50,49,MP,P-M,S-S,equal,2021.06.29.16.25.03_veh-38_03382_05211.db,d38fd4c63d2f5bca,044c71ce1d0e50f9;856c3c1f0e775909
nuplan_train,train_vegas4,19231,366ac4b123475b56;88daf8c500685169,171,212,1.234465768,0.861255575,two,"['HV', 'HV']",all_HV,88daf8c500685169;366ac4b123475b56,50,50,50,50,MP,P-M,S-S,88daf8c500685169,2021.06.29.21.10.40_veh-14_03879_04466.db,48040a1987255e8d,366ac4b123475b56;88daf8c500685169
nuplan_train,train_vegas4,19231,936c05ebcd645e23;ego,279,293,0.281208103,0.918768256,two,"['HV', 'AV']",AV,936c05ebcd645e23;ego,50,50,50,23,MP,P-P,S-S,equal,2021.06.29.21.10.40_veh-14_03879_04466.db,48040a1987255e8d,936c05ebcd645e23;ego
nuplan_train,train_vegas4,19234,b0b80bd668a4558e;cbdece8c8cb55b24,96,101,0.095768027,0.882944765,two,"['HV', 'HV']",all_HV,b0b80bd668a4558e;cbdece8c8cb55b24,50,46,50,39,MP,C-P,R-U,b0b80bd668a4558e,2021.06.29.21.10.40_veh-14_03879_04466.db,565a14572e5f51a2,b0b80bd668a4558e;cbdece8c8cb55b24
nuplan_train,train_vegas4,19237,9694e1e7cbce59b6;98cf2d79120c5358,49,93,0.361029536,1.294144071,two,"['HV', 'HV']",all_HV,98cf2d79120c5358;9694e1e7cbce59b6,50,11,50,12,MP,P-P,S-S,98cf2d79120c5358,2021.06.29.21.10.40_veh-14_03879_04466.db,49354ce92cad5baf,9694e1e7cbce59b6;98cf2d79120c5358
nuplan_train,train_vegas4,19237,8addcf12ff4f5d10;98cf2d79120c5358,7,25,0.617772265,1.123812306,two,"['HV', 'HV']",all_HV,8addcf12ff4f5d10;98cf2d79120c5358,50,14,50,11,MP,P-P,S-S,8addcf12ff4f5d10,2021.06.29.21.10.40_veh-14_03879_04466.db,49354ce92cad5baf,8addcf12ff4f5d10;98cf2d79120c5358
nuplan_train,train_vegas4,19241,24c60248f9895205;a4df1c516ccc5282,156,214,0.550687743,0,two,"['HV', 'HV']",all_HV,24c60248f9895205;a4df1c516ccc5282,50,50,50,28,MP,P-M,L-L,equal,2021.06.29.21.10.40_veh-14_03879_04466.db,1734c754a2525631,24c60248f9895205;a4df1c516ccc5282
nuplan_train,train_vegas4,19259,01ed4c813807592e;88f53b41b54e575a;8b866d14e55d55b4,126,154,2.11623681,1.113712881,multi,"['HV', 'HV', 'HV']",all_HV,8b866d14e55d55b4;01ed4c813807592e,50,50,50,24,MP,P-M,S-S,01ed4c813807592e,2021.06.29.21.10.40_veh-14_03879_04466.db,7bf2e70e62645d02,01ed4c813807592e;88f53b41b54e575a;8b866d14e55d55b4
nuplan_train,train_vegas4,19259,01ed4c813807592e;8b866d14e55d55b4,155,178,3.468444453,0.649480631,two,"['HV', 'HV']",all_HV,8b866d14e55d55b4;01ed4c813807592e,50,50,50,24,MP,P-M,S-S,01ed4c813807592e,2021.06.29.21.10.40_veh-14_03879_04466.db,7bf2e70e62645d02,01ed4c813807592e;8b866d14e55d55b4
nuplan_train,train_vegas4,19259,93ee74bcfaa35af0;9c5e67b7041e51b4,88,101,0.78185391,0.743791419,two,"['HV', 'HV']",all_HV,9c5e67b7041e51b4;93ee74bcfaa35af0,50,38,50,48,MP,P-M,S-S,93ee74bcfaa35af0,2021.06.29.21.10.40_veh-14_03879_04466.db,7bf2e70e62645d02,93ee74bcfaa35af0;9c5e67b7041e51b4
nuplan_train,train_vegas4,19259,49b12eb4e10651e2;5a4f2be06b8c590c,201,251,1.92082309,0,two,"['HV', 'HV']",all_HV,5a4f2be06b8c590c;49b12eb4e10651e2,50,4,50,17,F,F,S-S,equal,2021.06.29.21.10.40_veh-14_03879_04466.db,7bf2e70e62645d02,49b12eb4e10651e2;5a4f2be06b8c590c
nuplan_train,train_vegas4,19310,2fd31504e3995d5f;ae30413d2bc3514c,218,224,3.187263856,0,two,"['HV', 'HV']",all_HV,2fd31504e3995d5f;ae30413d2bc3514c,50,28,50,20,F,F,S-S,equal,2021.06.30.13.52.24_veh-35_02333_04797.db,4d738f41cc875819,2fd31504e3995d5f;ae30413d2bc3514c
nuplan_train,train_vegas4,19322,7fd86aa6c4b959d9;d7fa1ce2c06b56c0,111,140,0.934568281,0.150673031,two,"['HV', 'HV']",all_HV,d7fa1ce2c06b56c0;7fd86aa6c4b959d9,50,13,50,16,MP,P-M,S-S,equal,2021.06.30.13.52.24_veh-35_02333_04797.db,a73e668e298a5823,7fd86aa6c4b959d9;d7fa1ce2c06b56c0
nuplan_train,train_vegas4,19322,216bd31992535508;39f03ec6037558e8;ceb59cec127456eb,89,99,1.235029751,1.32156245,multi,"['HV', 'HV', 'HV']",all_HV,216bd31992535508;ceb59cec127456eb,36,12,50,12,F,F,R-S,39f03ec6037558e8,2021.06.30.13.52.24_veh-35_02333_04797.db,a73e668e298a5823,216bd31992535508;39f03ec6037558e8;ceb59cec127456eb
nuplan_train,train_vegas4,19324,588049adf3895aeb;8715ae806cca5725,236,256,0.191932938,1.362918111,two,"['HV', 'HV']",all_HV,8715ae806cca5725;588049adf3895aeb,50,50,50,50,MP,P-M,L-L,equal,2021.06.30.13.52.24_veh-35_02333_04797.db,6777a9e3bf365b0b,588049adf3895aeb;8715ae806cca5725
nuplan_train,train_vegas4,19387,9ade3331765d5ce4;a6e75c1ec3df5ff1,49,65,2.12074616,0,two,"['HV', 'HV']",all_HV,a6e75c1ec3df5ff1;9ade3331765d5ce4,50,4,50,26,MP,P-M,S-S,a6e75c1ec3df5ff1,2021.06.30.15.31.03_veh-35_03460_05094.db,d7b7e38cd090515f,9ade3331765d5ce4;a6e75c1ec3df5ff1
nuplan_train,train_vegas4,19387,ab582a7550d05686;b9c17aa8f6095159,87,111,0.307228409,1.223750639,two,"['HV', 'HV']",all_HV,ab582a7550d05686;b9c17aa8f6095159,50,11,50,12,MP,P-M,S-S,ab582a7550d05686,2021.06.30.15.31.03_veh-35_03460_05094.db,d7b7e38cd090515f,ab582a7550d05686;b9c17aa8f6095159
nuplan_train,train_vegas4,19393,75d0071c29355063;e5aef87727c15868,131,158,0.19116263,1.353283484,two,"['HV', 'HV']",all_HV,75d0071c29355063;e5aef87727c15868,50,37,50,50,MP,P-P,S-S,e5aef87727c15868,2021.06.30.15.31.03_veh-35_03460_05094.db,d34de5cfb643546c,75d0071c29355063;e5aef87727c15868
nuplan_train,train_vegas4,19425,b267405afdb3567b;f4e99f974267547a,120,139,0.740531666,1.111515548,two,"['HV', 'HV']",all_HV,f4e99f974267547a;b267405afdb3567b,50,38,50,15,MP,P-P,S-S,f4e99f974267547a,2021.06.30.15.31.03_veh-35_03460_05094.db,45163c4c01a554c1,b267405afdb3567b;f4e99f974267547a
nuplan_train,train_vegas4,19425,b267405afdb3567b;b45feb44b7e954bf;f4e99f974267547a,113,119,0.693704142,1.404274632,multi,"['HV', 'HV', 'HV']",all_HV,f4e99f974267547a;b267405afdb3567b,50,38,50,15,MP,P-P,S-S,b45feb44b7e954bf,2021.06.30.15.31.03_veh-35_03460_05094.db,45163c4c01a554c1,b267405afdb3567b;b45feb44b7e954bf;f4e99f974267547a
nuplan_train,train_vegas4,19455,0b38d9306c855632;e1c1b25d139a565c,112,146,0.940695679,0.919639559,two,"['HV', 'HV']",all_HV,0b38d9306c855632;e1c1b25d139a565c,50,49,50,50,MP,P-P,S-S,0b38d9306c855632,2021.06.30.15.31.03_veh-35_03460_05094.db,63be83fe68b453d6,0b38d9306c855632;e1c1b25d139a565c
nuplan_train,train_vegas4,19494,41227ba1f7825c89;e416faefb1ce5f3f,143,154,0.15815588,1.284657096,two,"['HV', 'HV']",all_HV,e416faefb1ce5f3f;41227ba1f7825c89,50,50,50,50,MP,P-P,S-S,e416faefb1ce5f3f,2021.06.30.16.57.14_veh-12_05350_05949.db,e32f364b01855c19,41227ba1f7825c89;e416faefb1ce5f3f
nuplan_train,train_vegas4,19505,61deece101b659fe;d23f728d764e5b06,0,12,0.62599088,0.182091285,two,"['HV', 'HV']",all_HV,61deece101b659fe;d23f728d764e5b06,50,25,50,50,MP,P-P,S-S,d23f728d764e5b06,2021.06.30.17.59.22_veh-38_03770_03902.db,b9e042b157a158e6,61deece101b659fe;d23f728d764e5b06
nuplan_train,train_vegas4,19505,1f782368125256b4;3eb5a27c8cca5561;a7b5ed77527f52a6,252,260,1.077070186,0.931954811,multi,"['HV', 'HV', 'HV']",all_HV,a7b5ed77527f52a6;3eb5a27c8cca5561,50,50,50,50,MP,P-M,S-S,3eb5a27c8cca5561,2021.06.30.17.59.22_veh-38_03770_03902.db,b9e042b157a158e6,1f782368125256b4;3eb5a27c8cca5561;a7b5ed77527f52a6
nuplan_train,train_vegas4,19505,3eb5a27c8cca5561;a7b5ed77527f52a6,251,272,0.893559167,0,two,"['HV', 'HV']",all_HV,a7b5ed77527f52a6;3eb5a27c8cca5561,50,50,50,50,MP,P-M,S-S,a7b5ed77527f52a6,2021.06.30.17.59.22_veh-38_03770_03902.db,b9e042b157a158e6,3eb5a27c8cca5561;a7b5ed77527f52a6
nuplan_train,train_vegas4,19512,95fa58878c215703;e4c3f1fdc7ad59a0,276,291,0.636748656,0.711231578,two,"['HV', 'HV']",all_HV,95fa58878c215703;e4c3f1fdc7ad59a0,50,50,50,27,MP,P-M,S-S,95fa58878c215703,2021.06.30.20.38.23_veh-12_01913_02048.db,2214d13d905d50a1,95fa58878c215703;e4c3f1fdc7ad59a0
nuplan_train,train_vegas4,19514,0b0d519e95835791;ego,75,81,0.443842668,1.264754937,two,"['HV', 'AV']",AV,ego;0b0d519e95835791,50,50,50,50,CP,P-C,R-S,ego,2021.06.30.20.38.23_veh-12_01913_02048.db,bfae70d7532754c2,0b0d519e95835791;ego
nuplan_train,train_vegas4,19526,0089cdfe430f5112;0d00158ac6905f00,257,277,1.131272756,0.891741194,two,"['HV', 'HV']",all_HV,0d00158ac6905f00;0089cdfe430f5112,50,21,50,30,MP,P-P,S-S,0089cdfe430f5112,2021.06.30.20.54.27_veh-38_01632_02301.db,ee0aa60e0ddd53dc,0089cdfe430f5112;0d00158ac6905f00
nuplan_train,train_vegas4,19526,0089cdfe430f5112;d64f8668daf45ce6,305,316,0.201499809,1.429375763,two,"['HV', 'HV']",all_HV,0089cdfe430f5112;d64f8668daf45ce6,50,40,50,11,MP,P-M,S-S,d64f8668daf45ce6,2021.06.30.20.54.27_veh-38_01632_02301.db,ee0aa60e0ddd53dc,0089cdfe430f5112;d64f8668daf45ce6
nuplan_train,train_vegas4,19528,47e1e442973e5855;f10f3f67489c508c,27,32,3.51231744,0,two,"['HV', 'HV']",all_HV,47e1e442973e5855;f10f3f67489c508c,50,48,44,4,MP,P-M,R-S,f10f3f67489c508c,2021.06.30.20.54.27_veh-38_01632_02301.db,fa1712b4243a5b94,47e1e442973e5855;f10f3f67489c508c
nuplan_train,train_vegas4,19528,47e1e442973e5855;540b7902b26e5cb0,69,224,0.827028347,0,two,"['HV', 'HV']",all_HV,540b7902b26e5cb0;47e1e442973e5855,50,22,50,48,F,F,R-R,equal,2021.06.30.20.54.27_veh-38_01632_02301.db,fa1712b4243a5b94,47e1e442973e5855;540b7902b26e5cb0
nuplan_train,train_vegas4,19531,d22bf8ad69a05d90;e43ad2befc885533,201,221,1.802162714,0.860358319,two,"['HV', 'HV']",all_HV,e43ad2befc885533;d22bf8ad69a05d90,50,17,50,30,CP,C-C,R-L,e43ad2befc885533,2021.06.30.20.54.27_veh-38_01632_02301.db,b9818a95c62c53eb,d22bf8ad69a05d90;e43ad2befc885533
nuplan_train,train_vegas4,19538,360be4d4c67b551d;ego,267,285,0.499657483,1.08889883,two,"['HV', 'AV']",AV,360be4d4c67b551d;ego,50,50,50,35,MP,P-P,S-S,ego,2021.06.30.20.54.27_veh-38_01632_02301.db,17a11a38ed915a4f,360be4d4c67b551d;ego
nuplan_train,train_vegas4,19561,63a8c1f8fb6b51af;7bdd546370255db3,132,157,0.129468711,1.359909757,two,"['HV', 'HV']",all_HV,7bdd546370255db3;63a8c1f8fb6b51af,50,50,50,28,F,F,S-S,equal,2021.06.30.21.09.59_veh-35_04578_04968.db,139fa88e12aa58ba,63a8c1f8fb6b51af;7bdd546370255db3
nuplan_train,train_vegas4,19582,1d03b2551eda5029;b36b99c0626a5a33,17,40,0.380911823,0,two,"['HV', 'HV']",all_HV,b36b99c0626a5a33;1d03b2551eda5029,18,49,33,50,F,F,S-S,equal,2021.06.30.20.54.27_veh-38_02312_02646.db,2df7f82d65375840,1d03b2551eda5029;b36b99c0626a5a33
nuplan_train,train_vegas4,19598,527338b7b88c5aac;636ae05f0d4455c5,8,59,1.255073471,1.300157408,two,"['HV', 'HV']",all_HV,636ae05f0d4455c5;527338b7b88c5aac,50,50,50,50,MP,P-P,S-S,527338b7b88c5aac,2021.06.30.20.54.27_veh-38_02657_05556.db,8cd0791fed39528a,527338b7b88c5aac;636ae05f0d4455c5
nuplan_train,train_vegas4,19599,27b04c3f967b5749;637d21fcc8fc560d,246,254,0.39131877,1.321398133,two,"['HV', 'HV']",all_HV,27b04c3f967b5749;637d21fcc8fc560d,50,9,50,18,MP,P-M,S-S,27b04c3f967b5749,2021.06.30.20.54.27_veh-38_02657_05556.db,8d6f401b55ee5bd9,27b04c3f967b5749;637d21fcc8fc560d
nuplan_train,train_vegas4,19609,1c74a4be675a5a83;32a68edf84d95d9a,299,339,2.073548799,0,two,"['HV', 'HV']",all_HV,1c74a4be675a5a83;32a68edf84d95d9a,44,37,50,40,F,F,S-S,equal,2021.06.30.20.54.27_veh-38_02657_05556.db,c81d4ce9f02855a8,1c74a4be675a5a83;32a68edf84d95d9a
nuplan_train,train_vegas4,19611,32a68edf84d95d9a;56981cb046545555,198,216,0.298692503,1.3160126,two,"['HV', 'HV']",all_HV,32a68edf84d95d9a;56981cb046545555,50,50,50,50,MP,P-P,S-S,equal,2021.06.30.20.54.27_veh-38_02657_05556.db,5fd54fea149753b0,32a68edf84d95d9a;56981cb046545555
nuplan_train,train_vegas4,19637,b9a935890ca75105;d37b7b2831315ad2,140,189,1.480406896,0.761615055,two,"['HV', 'HV']",all_HV,b9a935890ca75105;d37b7b2831315ad2,50,50,50,50,MP,P-P,S-S,equal,2021.06.30.20.54.27_veh-38_02657_05556.db,38be6300f2255488,b9a935890ca75105;d37b7b2831315ad2
nuplan_train,train_vegas4,19638,1f2a08e8c6da5863;a077a1f00b96500f,306,339,1.176258617,0.008381252,two,"['HV', 'HV']",all_HV,a077a1f00b96500f;1f2a08e8c6da5863,50,39,50,7,MP,P-M,S-S,a077a1f00b96500f,2021.06.30.20.54.27_veh-38_02657_05556.db,4f05063c786951ba,1f2a08e8c6da5863;a077a1f00b96500f
nuplan_train,train_vegas4,19657,1150c04a62cc55b3;319108abfbc2558f,250,255,0.077051315,1.426790195,two,"['HV', 'HV']",all_HV,1150c04a62cc55b3;319108abfbc2558f,50,50,50,50,MP,P-P,S-S,319108abfbc2558f,2021.06.30.20.54.27_veh-38_02657_05556.db,bc349c14dcdf5605,1150c04a62cc55b3;319108abfbc2558f
nuplan_train,train_vegas4,19657,1150c04a62cc55b3;ego,182,188,0.729454777,0.866196492,two,"['HV', 'AV']",AV,1150c04a62cc55b3;ego,50,50,50,50,MP,P-P,S-S,ego,2021.06.30.20.54.27_veh-38_02657_05556.db,bc349c14dcdf5605,1150c04a62cc55b3;ego
nuplan_train,train_vegas4,19660,559e980eec9b5e47;a582ef8a0ce857a4,185,202,0.494967171,0.961402985,two,"['HV', 'HV']",all_HV,559e980eec9b5e47;a582ef8a0ce857a4,50,50,50,50,MP,P-P,S-S,559e980eec9b5e47,2021.06.30.20.54.27_veh-38_02657_05556.db,4aa480cebaeb5119,559e980eec9b5e47;a582ef8a0ce857a4
nuplan_train,train_vegas4,19693,787b1f653c065d70;b9c2b22315a2553b;eca5e2f7a6405eb7,223,228,0.452677665,2.046435341,multi,"['HV', 'HV', 'HV']",all_HV,787b1f653c065d70;b9c2b22315a2553b,50,50,50,50,F,F,L-S,b9c2b22315a2553b,2021.06.30.20.54.27_veh-38_02657_05556.db,7488855808b75225,787b1f653c065d70;b9c2b22315a2553b;eca5e2f7a6405eb7
nuplan_train,train_vegas4,19702,8359afedd9aa5612;f8fa2a6e473857d2,214,224,0.234493771,1.373051073,two,"['HV', 'HV']",all_HV,8359afedd9aa5612;f8fa2a6e473857d2,50,50,50,50,MP,P-M,S-S,8359afedd9aa5612,2021.06.30.20.54.27_veh-38_02657_05556.db,caddd286b03e5f6c,8359afedd9aa5612;f8fa2a6e473857d2
nuplan_train,train_vegas4,19708,1d2d0e3e51975e7d;6938842004ad5e06,0,15,0.404250555,1.317567555,two,"['HV', 'HV']",all_HV,1d2d0e3e51975e7d;6938842004ad5e06,50,50,50,50,MP,P-P,S-S,1d2d0e3e51975e7d,2021.06.30.20.54.27_veh-38_02657_05556.db,6d29ee187e965e20,1d2d0e3e51975e7d;6938842004ad5e06
nuplan_train,train_vegas4,20001,ab9e201e381d5069;bffc11f2acd3505a,260,290,0.648241221,1.03101207,two,"['HV', 'HV']",all_HV,ab9e201e381d5069;bffc11f2acd3505a,50,50,50,44,MP,P-P,S-S,bffc11f2acd3505a,2021.06.30.21.09.59_veh-35_02810_03888.db,a5168a41eff9545b,ab9e201e381d5069;bffc11f2acd3505a
nuplan_train,train_vegas4,20097,2ede4121561a5548;6be29e78f7a65d94,130,158,1.573546025,0,two,"['HV', 'HV']",all_HV,6be29e78f7a65d94;2ede4121561a5548,50,31,50,4,F,F,S-S,equal,2021.06.30.21.53.33_veh-37_00015_00837.db,1ef4141f1c365f0a,2ede4121561a5548;6be29e78f7a65d94
nuplan_train,train_vegas4,3076,0be7bfb6580858a1;648796f1e701508a,129,136,0.877251629,1.025500004,two,"['HV', 'HV']",all_HV,0be7bfb6580858a1;648796f1e701508a,50,50,50,50,MP,P-P,S-S,0be7bfb6580858a1,2021.06.17.14.03.14_veh-26_00346_00641.db,1188c1fae5e75cc2,0be7bfb6580858a1;648796f1e701508a
nuplan_train,train_vegas4,3414,24b1f42f20f45d8f;9fe0b643c4975b59,292,325,0.914059291,0.215691695,two,"['HV', 'HV']",all_HV,9fe0b643c4975b59;24b1f42f20f45d8f,50,38,50,11,MP,P-M,S-S,24b1f42f20f45d8f,2021.06.17.14.05.18_veh-38_02148_02910.db,bc71db8e3e5b5305,24b1f42f20f45d8f;9fe0b643c4975b59
nuplan_train,train_vegas4,19736,3389b2fa7d1252fe;a47bcc58f7045553,69,83,0.246412444,1.04356638,two,"['HV', 'HV']",all_HV,3389b2fa7d1252fe;a47bcc58f7045553,50,5,50,32,MP,P-M,S-S,equal,2021.06.30.20.54.27_veh-38_02657_05556.db,74e95f9911325d10,3389b2fa7d1252fe;a47bcc58f7045553
nuplan_train,train_vegas4,19762,5851059cc6d95446;e7ad4c7839105a47,267,290,0.338525861,1.338236534,two,"['HV', 'HV']",all_HV,e7ad4c7839105a47;5851059cc6d95446,50,19,50,4,MP,P-M,S-S,e7ad4c7839105a47,2021.06.30.20.54.27_veh-38_05567_07046.db,a912def00d8754bf,5851059cc6d95446;e7ad4c7839105a47
nuplan_train,train_vegas4,19772,11ae6f3ed45f57f2;3ef8ced544f15564,299,303,2.578201323,0,two,"['HV', 'HV']",all_HV,11ae6f3ed45f57f2;3ef8ced544f15564,21,12,50,47,MP,P-M,S-S,11ae6f3ed45f57f2,2021.06.30.20.54.27_veh-38_05567_07046.db,224f0e2fd51b5c63,11ae6f3ed45f57f2;3ef8ced544f15564
nuplan_train,train_vegas4,19780,3ed1128211b65ff8;6eb0410beab056ef;aa35c0ebcf475a1b,18,54,55.33751821,1.333271034,multi,"['HV', 'HV', 'HV']",all_HV,6eb0410beab056ef;3ed1128211b65ff8,50,10,50,17,MP,P-P,S-S,equal,2021.06.30.20.54.27_veh-38_05567_07046.db,baff8d86af145ff8,3ed1128211b65ff8;6eb0410beab056ef;aa35c0ebcf475a1b
nuplan_train,train_vegas4,19780,6eb0410beab056ef;aa35c0ebcf475a1b;c48e8dd13183503a,0,16,0.316584956,2.117707934,multi,"['HV', 'HV', 'HV']",all_HV,aa35c0ebcf475a1b;6eb0410beab056ef,50,15,50,8,MP,P-M,S-S,equal,2021.06.30.20.54.27_veh-38_05567_07046.db,baff8d86af145ff8,6eb0410beab056ef;aa35c0ebcf475a1b;c48e8dd13183503a
nuplan_train,train_vegas4,19785,2cd43ab421b75d9a;374b0764ef425e9a;b13138e481995e0e,306,315,1.495814555,0,multi,"['HV', 'HV', 'HV']",all_HV,2cd43ab421b75d9a;374b0764ef425e9a,50,16,50,6,MP,P-M,L-L,equal,2021.06.30.20.54.27_veh-38_05567_07046.db,57df973002cb5965,2cd43ab421b75d9a;374b0764ef425e9a;b13138e481995e0e
nuplan_train,train_vegas4,19815,2d73bb46104a595c;e637d4a845fc5132,47,99,2.944472789,0.373382593,two,"['HV', 'HV']",all_HV,2d73bb46104a595c;e637d4a845fc5132,50,25,50,36,MP,P-M,S-S,2d73bb46104a595c,2021.06.30.21.09.59_veh-35_00005_00092.db,b148d430cd165517,2d73bb46104a595c;e637d4a845fc5132
nuplan_train,train_vegas4,19828,8107c75f25d75711;dbe9be14ee2a5792,54,106,2.909433312,1.117946149,two,"['HV', 'HV']",all_HV,dbe9be14ee2a5792;8107c75f25d75711,50,25,50,22,F,F,S-S,equal,2021.06.30.21.09.59_veh-35_00154_00678.db,ec3dcc14f8d4593b,8107c75f25d75711;dbe9be14ee2a5792
nuplan_train,train_vegas4,19856,550b462a5d92597a;c216022080e85dfb,215,252,0.356704833,1.249053362,two,"['HV', 'HV']",all_HV,c216022080e85dfb;550b462a5d92597a,50,50,50,35,MP,P-P,S-S,550b462a5d92597a,2021.06.30.21.09.59_veh-35_00700_00987.db,0320cf6b6f155923,550b462a5d92597a;c216022080e85dfb
nuplan_train,train_vegas4,19866,7ed0be514656504b;a2b0dfa30289567f,50,54,0.16712018,1.396608065,two,"['HV', 'HV']",all_HV,7ed0be514656504b;a2b0dfa30289567f,50,49,50,39,F,F,S-L,7ed0be514656504b,2021.06.30.21.09.59_veh-35_01009_01456.db,3887b49938a05f64,7ed0be514656504b;a2b0dfa30289567f
nuplan_train,train_vegas4,19876,31b2750a46fe5096;bd2a40b600315d3c,180,205,1.479115732,1.130241075,two,"['HV', 'HV']",all_HV,31b2750a46fe5096;bd2a40b600315d3c,50,50,50,50,MP,P-P,L-L,equal,2021.06.30.21.09.59_veh-35_01009_01456.db,d370617ae1f85a93,31b2750a46fe5096;bd2a40b600315d3c
nuplan_train,train_vegas4,19878,6467b2419aae5f12;f8674dd7e8c858a9,32,41,0.51291407,0,two,"['HV', 'HV']",all_HV,6467b2419aae5f12;f8674dd7e8c858a9,30,40,50,12,F,F,S-S,equal,2021.06.30.21.09.59_veh-35_01009_01456.db,b89b2e8c9ef15da2,6467b2419aae5f12;f8674dd7e8c858a9
nuplan_train,train_vegas4,19879,1cda32149c3157ab;dc07e91b43cd5bf7;eff2a0c1366c58f3,59,63,0.665441216,0,multi,"['HV', 'HV', 'HV']",all_HV,dc07e91b43cd5bf7;eff2a0c1366c58f3,50,50,50,50,F,F,S-S,equal,2021.06.30.21.09.59_veh-35_01009_01456.db,308df798feed58f7,1cda32149c3157ab;dc07e91b43cd5bf7;eff2a0c1366c58f3
nuplan_train,train_vegas4,19882,082fe9cc7aef5258;2815e2ce89ec5b72,0,18,3.000865849,1.071301596,two,"['HV', 'HV']",all_HV,082fe9cc7aef5258;2815e2ce89ec5b72,36,50,50,50,MP,P-P,S-S,equal,2021.06.30.21.09.59_veh-35_01009_01456.db,831b27ef1b735f23,082fe9cc7aef5258;2815e2ce89ec5b72
nuplan_train,train_vegas4,19905,11e5e52fcec256a6;5dcbeb61746e5d48,167,195,0.674328079,0.914504741,two,"['HV', 'HV']",all_HV,5dcbeb61746e5d48;11e5e52fcec256a6,50,47,50,50,MP,P-P,S-S,equal,2021.06.30.21.09.59_veh-35_01714_02232.db,d36235231e2b5362,11e5e52fcec256a6;5dcbeb61746e5d48
nuplan_train,train_vegas4,19923,4b21891f7c085d90;528acbc23bec5c8d;7c7430858f6756d2,167,171,0.093082605,2.100683344,multi,"['HV', 'HV', 'HV']",all_HV,4b21891f7c085d90;7c7430858f6756d2,50,15,50,4,MP,P-M,S-S,4b21891f7c085d90,2021.06.30.21.09.59_veh-35_02243_02787.db,26158b2eb2f95676,4b21891f7c085d90;528acbc23bec5c8d;7c7430858f6756d2
